option_strategy,sigma,strike_base,window_size_ratio,expire_period,Close price,Strike,Option gain,Option gain est,Loss percent,Loss std,Average loss,Loss expect,Profit daily %
CALL_ONLY,0.500,CLOSE_PRICE,2,5,172.620,175.395,95.500,60.402,46.111,268.828,293.009,135.110,-0.046
CALL_ONLY,0.500,CLOSE_PRICE,2,30,172.620,178.076,54.000,47.024,65.000,643.230,817.314,531.254,-0.092
CALL_ONLY,0.500,CLOSE_PRICE,5,5,172.620,174.593,167.000,9.827,43.333,269.005,286.003,123.935,0.050
CALL_ONLY,0.500,CLOSE_PRICE,5,30,172.620,178.257,54.000,40.468,62.222,641.789,855.059,532.037,-0.092
CALL_ONLY,0.500,CLOSE_PRICE,8,5,172.620,174.650,167.000,8.472,44.444,270.728,285.836,127.038,0.046
CALL_ONLY,0.500,CLOSE_PRICE,8,30,172.620,178.256,54.000,40.533,56.111,682.150,861.511,483.403,-0.083
CALL_ONLY,0.500,MOV_AVG,2,5,172.620,174.439,167.000,13.476,51.667,321.552,414.293,214.051,-0.055
CALL_ONLY,0.500,MOV_AVG,2,30,172.620,190.616,5.000,-83.233,73.333,901.604,1358.009,995.874,-0.191
CALL_ONLY,0.500,MOV_AVG,5,5,172.620,180.623,27.500,39.446,50.556,449.198,608.649,307.706,-0.325
CALL_ONLY,0.500,MOV_AVG,5,30,172.620,188.600,6.500,-69.283,98.333,1138.014,1790.928,1761.079,-0.339
CALL_ONLY,0.500,MOV_AVG,8,5,172.620,185.098,10.500,-19.082,50.556,550.854,777.415,393.026,-0.443
CALL_ONLY,0.500,MOV_AVG,8,30,172.620,187.267,10.500,-66.391,100.000,1197.051,2436.935,2436.935,-0.469
CALL_ONLY,0.700,CLOSE_PRICE,2,5,172.620,176.504,95.500,23.140,38.889,255.460,268.866,104.559,-0.010
CALL_ONLY,0.700,CLOSE_PRICE,2,30,172.620,180.258,27.500,55.509,53.889,618.989,699.635,377.025,-0.067
CALL_ONLY,0.700,CLOSE_PRICE,5,5,172.620,175.382,95.500,60.823,36.111,256.037,265.050,95.713,-0.000
CALL_ONLY,0.700,CLOSE_PRICE,5,30,172.620,180.512,27.500,43.616,46.667,606.319,743.965,347.184,-0.062
CALL_ONLY,0.700,CLOSE_PRICE,8,5,172.620,175.462,95.500,58.128,36.111,255.980,270.651,97.735,-0.003
CALL_ONLY,0.700,CLOSE_PRICE,8,30,172.620,180.510,27.500,43.712,38.333,657.569,778.317,298.355,-0.052
CALL_ONLY,0.700,MOV_AVG,2,5,172.620,175.543,95.500,55.381,46.667,299.318,379.960,177.315,-0.095
CALL_ONLY,0.700,MOV_AVG,2,30,172.620,192.951,3.500,-92.552,69.444,851.661,1275.842,886.001,-0.170
CALL_ONLY,0.700,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.700,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.700,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.700,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.500,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.700,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
