option_strategy,sigma,strike_base,window_size_ratio,expire_period,Close price,Strike,Option gain,Option gain est,Loss percent,Loss std,Average loss,Loss expect,Profit daily %
CALL_ONLY,0.900,CLOSE_PRICE,5,5,163.570,173.251,400.000,87.644,2.778,11675.231,25225.937,700.720,-0.368
CALL_ONLY,0.900,CLOSE_PRICE,5,30,163.570,187.777,142.000,157.463,0.000,17651.875,20528.932,0.000,0.029
CALL_ONLY,0.900,CLOSE_PRICE,8,5,163.570,174.059,400.000,80.451,3.333,11299.992,25391.188,846.373,-0.546
CALL_ONLY,0.900,CLOSE_PRICE,8,30,163.570,187.908,142.000,155.933,0.000,2162.680,1717.235,0.000,0.029
CALL_ONLY,0.900,MOV_AVG,2,5,163.570,185.097,0.000,inf,9.444,11261.046,26326.752,2486.415,-3.040
CALL_ONLY,0.900,MOV_AVG,2,30,163.570,235.408,11.000,89.991,11.667,10406.787,26011.710,3034.699,-0.616
CALL_ONLY,0.900,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,0.900,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.000,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_ONLY,1.100,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.800,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,0.900,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.000,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PUT_ONLY,1.100,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.800,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,0.900,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.000,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_OR_PUT,1.100,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.800,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,0.900,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.000,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,CLOSE_PRICE,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,CLOSE_PRICE,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,CLOSE_PRICE,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,CLOSE_PRICE,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,CLOSE_PRICE,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,CLOSE_PRICE,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,MOV_AVG,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,MOV_AVG,2,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,MOV_AVG,5,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,MOV_AVG,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,MOV_AVG,8,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CALL_AND_PUT,1.100,MOV_AVG,8,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
